AGE,MARITAL_STATUS,HEALTH,MOVED_HOUSE,SEXUAL_ATTRACTION,SEXUAL_IDENTITY,DIFFICULTY,EDUCATION,WORK_SITUATION,EMPLOYMENT_STATUS,NUMBER_JOBS,INCOME,SMOKED_100_CIG,ALCOHOL_30_DAYS,SMOKED_AGE,MARIJUANA,ALCOHOL_NUMBER,COCAINE,CRACK,MARIJUANA,HEROINE,METH,PAIN_RELIEVER,TRANQUILISER,STIMULANTS,SEDATIVES,HALLUCIOGENS,INHALENTS,MENTAL_ILLNESS
-0.24339082170989898,0.19861982527064004,-0.0033003520612092784,0.2119254883922406,0.001023711291601829,0.010712359777775047,-0.07078986163097895,-0.046800832039159704,0.0166100581247892,0.041932659417486653,1.0,-0.219033458796275,0.038517690828304633,-0.004905793362020556,0.038218071152660786,-0.022588729944284253,-0.008343922334247014,0.0028757664874911795,0.006258372356717681,-0.03466750420138229,-0.006293854058387466,0.00810479205935236,0.03625033102678325,0.010498428467533356,-0.04734550829533511,0.011612860665746927,0.018568885371066456,0.015619682604496924,0.10030312727248474
0.5731638239078674,-0.43578086829217205,-0.0620046588296512,-0.20787427554944293,-0.014629185042042045,-0.03312432662000699,0.11694110147674179,0.3869999106088132,-0.32503760999741205,-0.4069460263642416,-0.219033458796275,1.0,-0.19736041773870613,-0.21368002870934127,-0.19702317883139464,0.09448311499455442,-0.1914772241418439,-0.09651815431124901,-0.02189848799262087,-0.08758485138515763,-0.0026456582026146438,-0.041288609949197454,-0.19069312698585253,-0.10470367843639716,-0.004245983725388208,-0.10002539875962094,0.07384115819856195,0.057269574707323065,-0.1531436915226419
-0.2107735539206222,0.13625543142646163,-0.0342774673464738,0.04634117822771252,0.020034778697503784,0.04017196866063665,0.014138975980198922,-0.08583277979315482,0.09011574796751762,0.10145878662675419,0.038517690828304633,-0.19736041773870613,1.0,0.24358399752381318,0.9999631152639373,-0.3774936690322605,0.22013254549837882,0.2757991915454484,0.1096743914370038,0.4492713335849723,0.07869733554209875,0.15054517589365513,0.1992088202927456,0.17526358955412433,0.15236810071476312,0.12473954751721074,-0.2924428376368936,-0.17495518349278422,-0.004596386331395588
-0.10493980489270999,0.02983965434081202,0.04924254261845806,0.019678885242210023,0.022659923475291527,0.051109507187505406,-0.026334585656211777,-0.22419877107312236,0.11530650979152396,0.12488809087989247,-0.004905793362020556,-0.21368002870934127,0.24358399752381318,1.0,0.2437317999880855,-0.1021315322644244,0.9910808030788514,0.1203488255235618,0.004867198614131909,0.29744514813634515,-0.005219935907286669,0.02406865803723553,0.1506031368492405,0.083828654481127,0.10723044918910017,0.058923173586388426,-0.15017529647530636,-0.07099717149059662,0.0107150870552006
-0.2097204172688634,0.13575879804307084,-0.03403079774133177,0.04608232371329949,0.02009070979569548,0.04021188611142092,0.014212795631630476,-0.08607959077103215,0.090085841514739,0.10136170158313974,0.038218071152660786,-0.19702317883139464,0.9999631152639373,0.2437317999880855,1.0,-0.3776882654415785,0.2203383905143347,0.2751189988654229,0.1091590086682413,0.44914608718290205,0.07839781085591367,0.15001003261681675,0.19907995531230402,0.17500262892916368,0.15234859927501396,0.12452946491159506,-0.29188993877887925,-0.17477393028978278,-0.004786751108862703
0.09485597308017912,-0.06538808950998162,0.00479978267142421,-0.02979634626604169,-0.010949637183441552,-0.023452478608584498,0.0019584815995074044,0.057930442577713306,-0.04575506465991856,-0.050732737159517594,-0.022588729944284253,0.09448311499455442,-0.3774936690322605,-0.1021315322644244,-0.3776882654415785,1.0,-0.09319728476627208,-0.100129966329247,-0.04002497620307095,-0.1728357644782373,-0.033566396040945086,-0.05321900447219517,-0.08359506315508719,-0.06702959253951837,-0.05418664230982168,-0.050023078798085596,0.10954255034531608,0.06820988010762805,-0.005934733939870372
-0.08654066246935221,0.019353662163352242,0.0460847442624644,0.016647466172653592,0.020780739126594006,0.04883598263397939,-0.02463517691917092,-0.21073585455835275,0.10924272204156746,0.11746389865106915,-0.008343922334247014,-0.1914772241418439,0.22013254549837882,0.9910808030788514,0.2203383905143347,-0.09319728476627208,1.0,0.09743819825921875,-0.0026769105280392276,0.27406279381892873,-0.010425426055642886,0.013972663287381603,0.13786050067077302,0.07269696335742179,0.09747273421315499,0.049643489007800405,-0.12786677517721942,-0.05790167509569303,0.008498614418871175
-0.12341864932021095,0.01988276732020791,-0.021738930287371106,0.006287315942036016,0.008205192780978799,0.018050215907364442,0.029400577939511303,-0.023586966527267394,0.037365976915386186,0.044564469374602816,0.0028757664874911795,-0.09651815431124901,0.2757991915454484,0.1203488255235618,0.2751189988654229,-0.100129966329247,0.09743819825921875,1.0,0.3694556000140397,0.3511966656765536,0.23738704205698724,0.4119967214765399,0.13417862068079459,0.20196400280803473,0.21922969187137634,0.1490847658849622,-0.553638080590253,-0.302441933193885,-0.020978898738807334
-0.07459555825874924,0.016796883410894813,-0.03343143437930071,0.005476710590181784,0.002783893224685519,0.008471576126310412,0.029170343210135667,0.032153242571910885,0.011314318294124522,0.01633434302244597,0.006258372356717681,-0.02189848799262087,0.1096743914370038,0.004867198614131909,0.1091590086682413,-0.04002497620307095,-0.0026769105280392276,0.3694556000140397,1.0,0.13173672546497803,0.33430703769876974,0.40068816745024527,0.06420434041234241,0.09396238680444388,0.08424927964804152,0.0849927423244003,-0.24377373310666078,-0.19517966027702505,-0.014050486467165385
-0.024757807542935,-0.046457090977030026,-0.020103361705123588,-0.027691723896357413,0.021173111854746525,0.04613264754913419,0.055606652803748303,-0.09441304801333336,0.05977489324515858,0.058015757783042056,-0.03466750420138229,-0.08758485138515763,0.4492713335849723,0.29744514813634515,0.44914608718290205,-0.1728357644782373,0.27406279381892873,0.3511966656765536,0.13173672546497803,1.0,0.09236020726777283,0.18025866982750968,0.18259848870617024,0.1796396500504817,0.20789383839527636,0.1274811668682518,-0.4059099697182871,-0.2142756596111186,-0.06766721153684793
-0.03025521138340735,-0.009762895297936445,-0.025856662547438212,-0.009059745250089655,0.0019592703037710968,0.006260450926951524,0.02497799885351124,0.018763470419411937,-0.0006276680354418364,0.0008844168521715946,-0.006293854058387466,-0.0026456582026146438,0.07869733554209875,-0.005219935907286669,0.07839781085591367,-0.033566396040945086,-0.010425426055642886,0.23738704205698724,0.33430703769876974,0.09236020726777283,1.0,0.2762415629238123,0.05217316451441929,0.09235433125835846,0.09001838878369152,0.08797660595586813,-0.19492000792563274,-0.15716359824941253,-0.022779263150798385
-0.09737738284107816,0.032750276082172874,-0.03541483914574791,0.0059261622077942215,0.007400763336701678,0.01112362156740174,0.035016991450479464,0.02585340195315276,0.017137715635375413,0.02035988236478351,0.00810479205935236,-0.041288609949197454,0.15054517589365513,0.02406865803723553,0.15001003261681675,-0.05321900447219517,0.013972663287381603,0.4119967214765399,0.40068816745024527,0.18025866982750968,0.2762415629238123,1.0,0.09228293944276639,0.138463142421303,0.12483664767163201,0.12210914206074372,-0.32266763860448866,-0.23859354908503141,-0.021457146427721993
-0.20199744868690128,0.15156360817764455,-0.037541401132966126,0.04643367234133785,0.018083565820213712,0.035281290473940026,0.03372696448319956,-0.18958990147183707,0.06860828423661218,0.06960950730965097,0.03625033102678325,-0.19069312698585253,0.1992088202927456,0.1506031368492405,0.19907995531230402,-0.08359506315508719,0.13786050067077302,0.13417862068079459,0.06420434041234241,0.18259848870617024,0.05217316451441929,0.09228293944276639,1.0,0.27004607912893125,0.15601469492165557,0.2161780311211361,-0.1442151294953827,-0.12187437655438654,-0.025864187764102892
-0.15296249836054834,0.07947248693612131,-0.05851895135683532,0.02657025367281921,0.005872662141707012,0.015324069392911319,0.10285398992864897,-0.10904711966119471,0.02134273858443104,0.01770353193426913,0.010498428467533356,-0.10470367843639716,0.17526358955412433,0.083828654481127,0.17500262892916368,-0.06702959253951837,0.07269696335742179,0.20196400280803473,0.09396238680444388,0.1796396500504817,0.09235433125835846,0.138463142421303,0.27004607912893125,1.0,0.23670134743922866,0.34532006605065035,-0.2071802238447158,-0.1604402867949128,-0.08883439382979776
0.04412028651846303,-0.06858383342227957,-0.018428982948078685,-0.04318884016488307,0.0052928701661354985,0.014968515267646266,0.15063621257345752,-0.07214997933945647,0.008361915884790868,0.00011112148225083912,-0.04734550829533511,-0.004245983725388208,0.15236810071476312,0.10723044918910017,0.15234859927501396,-0.05418664230982168,0.09747273421315499,0.21922969187137634,0.08424927964804152,0.20789383839527636,0.09001838878369152,0.12483664767163201,0.15601469492165557,0.23670134743922866,1.0,0.21666326835128313,-0.248392304426575,-0.16724991248524507,-0.09370874016605105
-0.13424394115510965,0.07307621293957889,-0.04624135993290324,0.02220823705506224,0.0010183538971589344,0.01114641240788945,0.08820554683447425,-0.09491464949372698,0.020241991653233517,0.018595749117712498,0.011612860665746927,-0.10002539875962094,0.12473954751721074,0.058923173586388426,0.12452946491159506,-0.050023078798085596,0.049643489007800405,0.1490847658849622,0.0849927423244003,0.1274811668682518,0.08797660595586813,0.12210914206074372,0.2161780311211361,0.34532006605065035,0.21666326835128313,1.0,-0.14719578358598862,-0.12486548123017549,-0.07214081959683354
0.0636359666745386,0.01966593940034728,0.017903278227313954,0.012330425107839162,-0.006107147717382931,-0.017365679337220257,-0.044779849818046974,0.062322997791497955,-0.04101258155030501,-0.0424138308518617,0.018568885371066456,0.07384115819856195,-0.2924428376368936,-0.15017529647530636,-0.29188993877887925,0.10954255034531608,-0.12786677517721942,-0.553638080590253,-0.24377373310666078,-0.4059099697182871,-0.19492000792563274,-0.32266763860448866,-0.1442151294953827,-0.2071802238447158,-0.248392304426575,-0.14719578358598862,1.0,0.3314894223831994,0.045144372198266336
0.038372187900098394,-0.005375444601703804,0.024106608963094217,-0.000961333897383365,0.00456109033521988,-0.0054291189401333454,-0.05991930964412252,0.046847286596892,-0.031249338165555956,-0.029673974874822522,0.015619682604496924,0.057269574707323065,-0.17495518349278422,-0.07099717149059662,-0.17477393028978278,0.06820988010762805,-0.05790167509569303,-0.302441933193885,-0.19517966027702505,-0.2142756596111186,-0.15716359824941253,-0.23859354908503141,-0.12187437655438654,-0.1604402867949128,-0.16724991248524507,-0.12486548123017549,0.3314894223831994,1.0,0.05941472697247261
-0.17338885356622483,0.14482237628484668,0.09929274061073316,0.10540073618304875,0.010133162678158452,0.0122657508466638,-0.3155712544990612,-0.050784801757379865,0.0533505479024429,0.07199600836920457,0.10030312727248474,-0.1531436915226419,-0.004596386331395588,0.0107150870552006,-0.004786751108862703,-0.005934733939870372,0.008498614418871175,-0.020978898738807334,-0.014050486467165385,-0.06766721153684793,-0.022779263150798385,-0.021457146427721993,-0.025864187764102892,-0.08883439382979776,-0.09370874016605105,-0.07214081959683354,0.045144372198266336,0.05941472697247261,1.0
